sample_id,split,label,source_dataset,blur_score_px,occlusion_ratio,illumination_entropy_bits,quality_flag
val/normal/000000175438.jpg,val,normal,coco2017,2.27,0.031,7.808,False
val/normal/000000177015.jpg,val,normal,coco2017,5.33,0.056,7.350,False
val/normal/000000177893.jpg,val,normal,coco2017,5.44,0.000,6.739,False
val/normal/000000177934.jpg,val,normal,coco2017,2.25,0.055,7.829,False
val/normal/000000181542.jpg,val,normal,coco2017,2.55,0.061,7.880,False
val/normal/000000181666.jpg,val,normal,coco2017,2.51,0.116,6.732,False
val/normal/000000183391.jpg,val,normal,coco2017,3.70,0.090,7.548,False
val/normal/000000185890.jpg,val,normal,coco2017,2.58,0.014,7.216,False
val/normal/000000187734.jpg,val,normal,coco2017,2.97,0.014,7.523,False
val/normal/000000188296.jpg,val,normal,coco2017,1.66,0.045,7.706,False
val/normal/000000190007.jpg,val,normal,coco2017,4.44,0.000,7.419,False
val/normal/000000190923.jpg,val,normal,coco2017,3.73,0.024,7.622,False
val/normal/000000193162.jpg,val,normal,coco2017,3.20,0.001,7.295,False
val/normal/000000193743.jpg,val,normal,coco2017,6.45,0.046,6.570,False
val/normal/000000196442.jpg,val,normal,coco2017,6.94,0.000,6.525,False
val/normal/000000199442.jpg,val,normal,coco2017,3.59,0.000,6.096,False
val/normal/000000200961.jpg,val,normal,coco2017,4.90,0.000,6.730,False
val/normal/000000202339.jpg,val,normal,coco2017,3.50,0.099,7.446,False
val/normal/000000203389.jpg,val,normal,coco2017,3.47,0.000,7.264,False
val/normal/000000203639.jpg,val,normal,coco2017,1.82,0.015,7.786,False
val/normal/000000204186.jpg,val,normal,coco2017,2.97,0.000,7.307,False
val/normal/000000206579.jpg,val,normal,coco2017,11.79,0.003,7.258,False
val/normal/000000209753.jpg,val,normal,coco2017,8.42,0.225,7.074,False
val/normal/000000210789.jpg,val,normal,coco2017,4.45,0.020,7.592,False
val/normal/000000217285.jpg,val,normal,coco2017,2.92,0.005,7.772,False
val/normal/000000221291.jpg,val,normal,coco2017,7.62,0.002,6.956,False
val/normal/000000223955.jpg,val,normal,coco2017,5.87,0.082,7.035,False
val/normal/000000224337.jpg,val,normal,coco2017,6.63,0.152,7.142,False
val/normal/000000229858.jpg,val,normal,coco2017,2.44,0.003,7.544,False
val/normal/000000230983.jpg,val,normal,coco2017,3.93,0.004,7.328,False
val/normal/000000232563.jpg,val,normal,coco2017,1.45,0.331,6.585,False
val/normal/000000235784.jpg,val,normal,coco2017,5.95,0.003,7.233,False
val/normal/000000235836.jpg,val,normal,coco2017,2.12,0.011,7.750,False
val/normal/000000237071.jpg,val,normal,coco2017,6.04,0.011,6.096,False
val/normal/000000240023.jpg,val,normal,coco2017,4.91,0.004,7.055,False
val/normal/000000243204.jpg,val,normal,coco2017,7.13,0.005,7.212,False
val/normal/000000243626.jpg,val,normal,coco2017,5.02,0.000,7.738,False
val/normal/000000244496.jpg,val,normal,coco2017,9.80,0.021,6.671,False
val/normal/000000245026.jpg,val,normal,coco2017,4.54,0.047,7.261,False
val/normal/000000246436.jpg,val,normal,coco2017,5.77,0.117,7.499,False
val/normal/000000248284.jpg,val,normal,coco2017,6.72,0.018,7.406,False
val/normal/000000248400.jpg,val,normal,coco2017,5.91,0.050,7.593,False
val/normal/000000250127.jpg,val,normal,coco2017,3.45,0.015,7.388,False
val/normal/000000252701.jpg,val,normal,coco2017,4.10,0.001,6.896,False
val/normal/000000252776.jpg,val,normal,coco2017,6.99,0.001,7.472,False
val/normal/000000253695.jpg,val,normal,coco2017,5.18,0.063,6.892,False
val/normal/000000259597.jpg,val,normal,coco2017,4.41,0.269,7.129,False
val/normal/000000260261.jpg,val,normal,coco2017,2.91,0.140,7.656,False
val/normal/000000261061.jpg,val,normal,coco2017,7.69,0.018,7.131,False
val/normal/000000262895.jpg,val,normal,coco2017,8.06,0.412,6.434,True
val/normal/000000263403.jpg,val,normal,coco2017,3.27,0.000,7.003,False
val/normal/000000264535.jpg,val,normal,coco2017,1.65,0.202,7.473,False
val/normal/000000266409.jpg,val,normal,coco2017,4.25,0.000,6.366,False
val/normal/000000269942.jpg,val,normal,coco2017,3.81,0.021,7.368,False
val/normal/000000273493.jpg,val,normal,coco2017,5.25,0.000,7.040,False
val/normal/000000274066.jpg,val,normal,coco2017,2.88,0.012,7.634,False
val/normal/000000275058.jpg,val,normal,coco2017,1.64,0.000,7.694,False
val/normal/000000276024.jpg,val,normal,coco2017,1.88,0.001,7.481,False
val/normal/000000276804.jpg,val,normal,coco2017,4.57,0.001,7.223,False
val/normal/000000277005.jpg,val,normal,coco2017,2.13,0.010,7.816,False
val/normal/000000279774.jpg,val,normal,coco2017,4.21,0.000,7.622,False
val/normal/000000280891.jpg,val,normal,coco2017,5.21,0.035,7.780,False
val/normal/000000281687.jpg,val,normal,coco2017,2.94,0.151,7.475,False
val/normal/000000282298.jpg,val,normal,coco2017,3.50,0.001,7.491,False
val/normal/000000284764.jpg,val,normal,coco2017,7.43,0.000,7.250,False
val/normal/000000286523.jpg,val,normal,coco2017,5.16,0.078,7.787,False
val/normal/000000286553.jpg,val,normal,coco2017,5.93,0.000,7.527,False
val/normal/000000287291.jpg,val,normal,coco2017,3.39,0.001,7.438,False
val/normal/000000290248.jpg,val,normal,coco2017,2.37,0.032,7.544,False
val/normal/000000291551.jpg,val,normal,coco2017,2.24,0.001,7.624,False
val/normal/000000293625.jpg,val,normal,coco2017,7.99,0.013,7.380,False
val/normal/000000297084.jpg,val,normal,coco2017,3.35,0.000,7.819,False
val/normal/000000305317.jpg,val,normal,coco2017,5.85,0.002,6.688,False
val/normal/000000308328.jpg,val,normal,coco2017,3.93,0.030,7.771,False
val/normal/000000310862.jpg,val,normal,coco2017,6.46,0.000,7.725,False
val/normal/000000312552.jpg,val,normal,coco2017,18.97,0.003,6.674,True
val/normal/000000316404.jpg,val,normal,coco2017,3.73,0.535,6.025,True
val/normal/000000319534.jpg,val,normal,coco2017,3.94,0.049,7.821,False
val/normal/000000322211.jpg,val,normal,coco2017,7.74,0.012,7.235,False
val/normal/000000322944.jpg,val,normal,coco2017,5.53,0.089,7.099,False
val/normal/000000323263.jpg,val,normal,coco2017,3.91,0.042,7.629,False
val/normal/000000330396.jpg,val,normal,coco2017,4.02,0.005,7.619,False
val/normal/000000334371.jpg,val,normal,coco2017,2.21,0.007,7.527,False
val/normal/000000334483.jpg,val,normal,coco2017,4.24,0.002,7.367,False
val/normal/000000334767.jpg,val,normal,coco2017,2.12,0.072,7.515,False
val/normal/000000336232.jpg,val,normal,coco2017,3.76,0.020,7.566,False
val/normal/000000341828.jpg,val,normal,coco2017,3.68,0.020,7.801,False
val/normal/000000341921.jpg,val,normal,coco2017,3.26,0.000,7.260,False
val/normal/000000342397.jpg,val,normal,coco2017,5.93,0.000,6.531,False
val/normal/000000343453.jpg,val,normal,coco2017,4.46,0.116,6.329,False
val/normal/000000344268.jpg,val,normal,coco2017,4.93,0.126,6.580,False
val/normal/000000350019.jpg,val,normal,coco2017,4.24,0.066,7.562,False
val/normal/000000354547.jpg,val,normal,coco2017,2.84,0.012,7.824,False
val/normal/000000356387.jpg,val,normal,coco2017,2.52,0.009,7.443,False
val/normal/000000358195.jpg,val,normal,coco2017,3.48,0.019,7.260,False
val/normal/000000358525.jpg,val,normal,coco2017,4.79,0.000,7.590,False
val/normal/000000358923.jpg,val,normal,coco2017,4.30,0.048,7.429,False
val/normal/000000361180.jpg,val,normal,coco2017,3.95,0.043,7.452,False
val/normal/000000361919.jpg,val,normal,coco2017,4.18,0.001,7.278,False
val/normal/000000364102.jpg,val,normal,coco2017,6.78,0.004,7.178,False
val/normal/000000369310.jpg,val,normal,coco2017,5.44,0.002,7.522,False
val/normal/000000370042.jpg,val,normal,coco2017,2.42,0.000,7.627,False
val/normal/000000370677.jpg,val,normal,coco2017,3.15,0.021,7.718,False
val/normal/000000371552.jpg,val,normal,coco2017,3.90,0.000,7.455,False
val/normal/000000374052.jpg,val,normal,coco2017,4.68,0.005,7.596,False
val/normal/000000374083.jpg,val,normal,coco2017,4.79,0.040,7.638,False
val/normal/000000380913.jpg,val,normal,coco2017,3.45,0.110,7.697,False
val/normal/000000381971.jpg,val,normal,coco2017,2.50,0.019,7.337,False
val/normal/000000384136.jpg,val,normal,coco2017,8.20,0.000,7.400,False
val/normal/000000384468.jpg,val,normal,coco2017,2.96,0.000,7.489,False
val/normal/000000384670.jpg,val,normal,coco2017,6.27,0.000,6.002,False
val/normal/000000390902.jpg,val,normal,coco2017,5.89,0.007,6.745,False
val/normal/000000394559.jpg,val,normal,coco2017,5.47,0.000,7.087,False
val/normal/000000394940.jpg,val,normal,coco2017,7.32,0.000,7.480,False
val/normal/000000395388.jpg,val,normal,coco2017,4.39,0.005,7.578,False
val/normal/000000397354.jpg,val,normal,coco2017,5.15,0.001,7.629,False
val/normal/000000404922.jpg,val,normal,coco2017,5.97,0.000,7.279,False
val/normal/000000404923.jpg,val,normal,coco2017,5.32,0.011,6.513,False
val/normal/000000405691.jpg,val,normal,coco2017,6.03,0.050,7.612,False
val/normal/000000407083.jpg,val,normal,coco2017,5.12,0.001,6.945,False
val/normal/000000407298.jpg,val,normal,coco2017,5.63,0.000,7.621,False
val/normal/000000407646.jpg,val,normal,coco2017,4.56,0.005,6.839,False
val/normal/000000409211.jpg,val,normal,coco2017,4.19,0.016,7.207,False
val/normal/000000410510.jpg,val,normal,coco2017,3.97,0.051,6.561,False
val/normal/000000410650.jpg,val,normal,coco2017,3.04,0.001,7.201,False
val/normal/000000411953.jpg,val,normal,coco2017,5.50,0.077,6.773,False
val/normal/000000413395.jpg,val,normal,coco2017,4.96,0.234,6.869,False
val/normal/000000414034.jpg,val,normal,coco2017,4.66,0.010,7.427,False
val/normal/000000415727.jpg,val,normal,coco2017,4.18,0.013,7.889,False
val/normal/000000415882.jpg,val,normal,coco2017,3.89,0.084,7.848,False
val/normal/000000416343.jpg,val,normal,coco2017,5.28,0.002,7.523,False
val/normal/000000424162.jpg,val,normal,coco2017,4.15,0.000,6.998,False
val/normal/000000424551.jpg,val,normal,coco2017,4.32,0.000,6.942,False
val/normal/000000426376.jpg,val,normal,coco2017,5.17,0.000,5.356,False
val/normal/000000427256.jpg,val,normal,coco2017,2.86,0.166,7.202,False
val/normal/000000427655.jpg,val,normal,coco2017,2.76,0.039,7.796,False
val/normal/000000428454.jpg,val,normal,coco2017,3.18,0.001,7.124,False
val/normal/000000429761.jpg,val,normal,coco2017,4.10,0.000,6.534,False
val/normal/000000430073.jpg,val,normal,coco2017,3.67,0.000,7.588,False
val/normal/000000430377.jpg,val,normal,coco2017,7.35,0.000,6.672,False
val/normal/000000430961.jpg,val,normal,coco2017,7.51,0.000,7.498,False
val/normal/000000433980.jpg,val,normal,coco2017,6.16,0.086,7.163,False
val/normal/000000434459.jpg,val,normal,coco2017,2.39,0.030,7.570,False
val/normal/000000437239.jpg,val,normal,coco2017,2.03,0.029,7.663,False
val/normal/000000437331.jpg,val,normal,coco2017,3.74,0.004,7.486,False
val/normal/000000438955.jpg,val,normal,coco2017,2.82,0.009,7.373,False
val/normal/000000439715.jpg,val,normal,coco2017,2.93,0.000,7.432,False
val/normal/000000439773.jpg,val,normal,coco2017,5.33,0.013,7.387,False
val/normal/000000440171.jpg,val,normal,coco2017,3.04,0.002,7.632,False
val/normal/000000440184.jpg,val,normal,coco2017,3.16,0.001,7.047,False
val/normal/000000440507.jpg,val,normal,coco2017,6.81,0.001,7.504,False
val/normal/000000441468.jpg,val,normal,coco2017,3.53,0.023,7.659,False
val/normal/000000441543.jpg,val,normal,coco2017,4.10,0.010,7.654,False
val/normal/000000442463.jpg,val,normal,coco2017,3.80,0.000,6.291,False
val/normal/000000442993.jpg,val,normal,coco2017,6.02,0.000,6.374,False
val/normal/000000443303.jpg,val,normal,coco2017,8.20,0.068,7.412,False
val/normal/000000445602.jpg,val,normal,coco2017,4.63,0.001,6.823,False
val/normal/000000447789.jpg,val,normal,coco2017,2.59,0.000,6.989,False
val/normal/000000448076.jpg,val,normal,coco2017,3.37,0.003,7.549,False
val/normal/000000449312.jpg,val,normal,coco2017,4.07,0.054,7.831,False
val/normal/000000449406.jpg,val,normal,coco2017,2.09,0.000,7.317,False
val/normal/000000449432.jpg,val,normal,coco2017,3.41,0.006,7.048,False
val/normal/000000450399.jpg,val,normal,coco2017,3.87,0.000,7.545,False
val/normal/000000451714.jpg,val,normal,coco2017,3.41,0.002,7.106,False
val/normal/000000453001.jpg,val,normal,coco2017,2.51,0.017,7.662,False
val/normal/000000454067.jpg,val,normal,coco2017,3.95,0.008,7.604,False
val/normal/000000454404.jpg,val,normal,coco2017,8.76,0.219,6.940,False
val/normal/000000454661.jpg,val,normal,coco2017,5.70,0.061,7.283,False
val/normal/000000454798.jpg,val,normal,coco2017,4.60,0.002,7.168,False
val/normal/000000456662.jpg,val,normal,coco2017,5.25,0.000,7.411,False
val/normal/000000457559.jpg,val,normal,coco2017,4.15,0.018,7.393,False
val/normal/000000458255.jpg,val,normal,coco2017,7.62,0.059,7.474,False
val/normal/000000458325.jpg,val,normal,coco2017,2.87,0.063,7.501,False
val/normal/000000461009.jpg,val,normal,coco2017,8.17,0.014,7.763,False
val/normal/000000464824.jpg,val,normal,coco2017,2.57,0.044,7.871,False
val/normal/000000465129.jpg,val,normal,coco2017,5.00,0.025,7.640,False
val/normal/000000465179.jpg,val,normal,coco2017,8.02,0.047,7.487,False
val/normal/000000465822.jpg,val,normal,coco2017,5.09,0.004,7.573,False
val/normal/000000467511.jpg,val,normal,coco2017,2.56,0.003,7.632,False
val/normal/000000468332.jpg,val,normal,coco2017,3.36,0.047,7.783,False
val/normal/000000468965.jpg,val,normal,coco2017,3.11,0.042,7.666,False
val/normal/000000470924.jpg,val,normal,coco2017,2.04,0.146,7.623,False
val/normal/000000473237.jpg,val,normal,coco2017,9.22,0.036,7.423,False
val/normal/000000474293.jpg,val,normal,coco2017,2.88,0.000,7.646,False
val/normal/000000476491.jpg,val,normal,coco2017,7.89,0.175,6.338,False
val/normal/000000477805.jpg,val,normal,coco2017,14.58,0.946,1.150,True
val/normal/000000478862.jpg,val,normal,coco2017,4.86,0.017,6.883,False
val/normal/000000479126.jpg,val,normal,coco2017,3.37,0.012,7.034,False
val/normal/000000479155.jpg,val,normal,coco2017,2.97,0.126,7.706,False
val/normal/000000481582.jpg,val,normal,coco2017,5.13,0.021,7.173,False
val/normal/000000482436.jpg,val,normal,coco2017,4.69,0.076,6.475,False
val/normal/000000484978.jpg,val,normal,coco2017,2.45,0.178,7.398,False
val/normal/000000486104.jpg,val,normal,coco2017,2.56,0.000,7.549,False
val/normal/000000491008.jpg,val,normal,coco2017,2.84,0.016,7.614,False
val/normal/000000492362.jpg,val,normal,coco2017,3.52,0.004,7.651,False
val/normal/000000493905.jpg,val,normal,coco2017,4.51,0.032,7.128,False
val/normal/000000495732.jpg,val,normal,coco2017,4.91,0.017,7.651,False
val/normal/000000499031.jpg,val,normal,coco2017,3.43,0.001,7.665,False
val/normal/frame_0070.jpg,val,normal,leeds_millennium,2.70,0.001,7.741,False
val/normal/frame_0136.jpg,val,normal,leeds_millennium,7.45,0.000,7.434,False
val/normal/frame_0138.jpg,val,normal,leeds_millennium,7.60,0.000,7.446,False
val/normal/frame_0151.jpg,val,normal,leeds_millennium,6.21,0.000,7.629,False
val/normal/frame_0160.jpg,val,normal,leeds_millennium,6.07,0.002,7.595,False
val/normal/frame_0161.jpg,val,normal,leeds_millennium,6.14,0.002,7.627,False
val/normal/frame_0164.jpg,val,normal,leeds_millennium,5.86,0.001,7.690,False
val/normal/frame_0167.jpg,val,normal,leeds_millennium,6.38,0.002,7.694,False
val/normal/frame_0172.jpg,val,normal,leeds_millennium,6.40,0.001,7.628,False
val/normal/frame_0173.jpg,val,normal,leeds_millennium,6.38,0.000,7.598,False
val/normal/frame_0174.jpg,val,normal,leeds_millennium,6.29,0.001,7.585,False
val/normal/frame_0175.jpg,val,normal,leeds_millennium,5.94,0.002,7.573,False
val/normal/people(1161).jpg,val,normal,leeds_millennium,8.01,0.006,7.505,False
val/normal/people(1256).jpg,val,normal,leeds_millennium,7.53,0.036,6.787,False
val/normal/people(1264).jpg,val,normal,leeds_millennium,4.17,0.000,7.041,False
val/normal/people(1394).jpg,val,normal,leeds_millennium,2.21,0.021,7.870,False
val/normal/people(1571).jpg,val,normal,leeds_millennium,6.34,0.000,7.636,False
val/normal/people(2023).jpg,val,normal,leeds_millennium,6.27,0.000,7.494,False
val/normal/people(2165).jpg,val,normal,leeds_millennium,2.02,0.028,7.639,False
val/normal/people(2176).jpg,val,normal,leeds_millennium,13.49,0.000,6.985,False
val/normal/people(2202).jpg,val,normal,leeds_millennium,7.15,0.000,7.432,False
val/normal/people(2245).jpg,val,normal,leeds_millennium,4.22,0.000,7.392,False
val/normal/people(2291).jpg,val,normal,leeds_millennium,3.53,0.044,6.768,False
val/normal/people(2327).jpg,val,normal,leeds_millennium,9.17,0.000,7.524,False
val/normal/people(2370).jpg,val,normal,leeds_millennium,2.41,0.002,7.612,False
val/normal/people(2385).jpg,val,normal,leeds_millennium,4.01,0.000,7.461,False
val/normal/people(2434).jpg,val,normal,leeds_millennium,4.11,0.078,7.594,False
val/normal/people(2578).jpg,val,normal,leeds_millennium,7.03,0.012,6.999,False
val/normal/people(2767).jpg,val,normal,leeds_millennium,6.13,0.036,7.724,False
val/normal/people(2968).jpg,val,normal,leeds_millennium,3.90,0.026,7.632,False
val/normal/people(2970).jpg,val,normal,leeds_millennium,9.61,0.000,7.495,False
val/normal/people(2979).jpg,val,normal,leeds_millennium,7.30,0.001,7.449,False
val/normal/people(3079).jpg,val,normal,leeds_millennium,4.43,0.000,7.499,False
val/normal/people(3181).jpg,val,normal,leeds_millennium,4.90,0.140,7.694,False
val/normal/people(3251).jpg,val,normal,leeds_millennium,7.64,0.040,7.743,False
val/normal/people(4172).jpg,val,normal,leeds_millennium,4.66,0.006,7.064,False
val/normal/people(5091).jpg,val,normal,leeds_millennium,3.95,0.000,7.451,False
val/normal/people(5098).jpg,val,normal,leeds_millennium,5.10,0.001,7.828,False
val/normal/people(5105).jpg,val,normal,leeds_millennium,4.33,0.000,7.647,False
val/normal/people(5170).jpg,val,normal,leeds_millennium,3.25,0.021,7.424,False
val/normal/people(5190).jpg,val,normal,leeds_millennium,4.30,0.001,7.681,False
val/normal/people(5221).jpg,val,normal,leeds_millennium,3.99,0.191,7.433,False
val/normal/people(5237).jpg,val,normal,leeds_millennium,4.61,0.006,7.315,False
val/normal/people(5243).jpg,val,normal,leeds_millennium,7.35,0.000,7.453,False
val/normal/people(5294).jpg,val,normal,leeds_millennium,3.53,0.006,7.578,False
val/normal/people(5312).jpg,val,normal,leeds_millennium,4.93,0.014,7.057,False
val/normal/people(5322).jpg,val,normal,leeds_millennium,6.83,0.001,7.268,False
val/normal/people(5323).jpg,val,normal,leeds_millennium,5.07,0.004,7.350,False
val/normal/people(5869).jpg,val,normal,leeds_millennium,4.44,0.000,7.580,False
val/normal/people(5999).jpg,val,normal,leeds_millennium,4.16,0.000,7.576,False
val/normal/people(6033).jpg,val,normal,leeds_millennium,5.64,0.000,6.874,False
val/normal/people(6131).jpg,val,normal,leeds_millennium,5.92,0.025,7.780,False
val/normal/people(6153).jpg,val,normal,leeds_millennium,7.35,0.001,7.323,False
val/normal/people(6162).jpg,val,normal,leeds_millennium,4.62,0.000,7.299,False
val/normal/people(6298).jpg,val,normal,leeds_millennium,5.12,0.006,7.530,False
val/normal/people(632).jpg,val,normal,leeds_millennium,6.50,0.001,7.318,False
val/normal/people(635).jpg,val,normal,leeds_millennium,6.93,0.000,7.207,False
val/normal/people(6496).jpg,val,normal,leeds_millennium,3.50,0.003,7.204,False
val/normal/people(6539).jpg,val,normal,leeds_millennium,7.65,0.006,7.617,False
